"","OTUs","Kingdom","Phylum","Class","Order","Family","Genus","Species","C1","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C2","C20","C21","C22","C23","C24","C3","C4","C5","C6","C7","C8","C9","E1","E10","E11","E12","E13","E14","E15","E16","E17","E18","E19","E2","E20","E21","E22","E23","E24","E3","E4","E5","E6","E7","E8","E9"
"78","bOTU_5516","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__RBG-13-46-9","f__RBG-13-46-9","g__RBG-13-46-9","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","bOTU_5517","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__RBG-13-46-9","f__RBG-13-46-9","g__RBG-13-46-9","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"80","bOTU_5518","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__RBG-13-46-9","f__RBG-13-46-9","g__RBG-13-46-9","s__",0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","bOTU_5519","d__Bacteria","p__Chloroflexi","c__Anaerolineae","c__Anaerolineae","c__Anaerolineae","c__Anaerolineae","c__Anaerolineae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","bOTU_5520","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","bOTU_5521","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","bOTU_5522","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","bOTU_5523","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"86","bOTU_5524","d__Bacteria","p__Sva0485","c__Sva0485","o__Sva0485","f__Sva0485","g__Sva0485","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"87","bOTU_5525","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Dehalococcoidales","f__uncultured","g__uncultured","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"88","bOTU_5526","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Dehalococcoidales","f__uncultured","g__uncultured","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
"89","bOTU_5527","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"90","bOTU_5528","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
"91","bOTU_5529","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","bOTU_5530","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","bOTU_5531","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Dehalococcoidia","f__Dehalococcoidia","g__Dehalococcoidia","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","bOTU_5532","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Dehalococcoidia","f__Dehalococcoidia","g__Dehalococcoidia","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
"95","bOTU_5533","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"96","bOTU_5534","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
"97","bOTU_5535","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"98","bOTU_5536","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"99","bOTU_5537","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"100","bOTU_5538","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
"101","bOTU_5539","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","bOTU_5540","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
"103","bOTU_5541","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","bOTU_5542","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","bOTU_5543","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"106","bOTU_5544","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","bOTU_5545","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
"108","bOTU_5546","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"109","bOTU_5547","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","bOTU_5548","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","bOTU_5549","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","bOTU_5550","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
"113","bOTU_5551","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","bOTU_5552","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0
"115","bOTU_5553","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"116","bOTU_5554","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","bOTU_5555","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Sh765B-TzT-20","f__Sh765B-TzT-20","g__Sh765B-TzT-20","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","bOTU_5556","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__t0.6.f","f__t0.6.f","g__t0.6.f","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
"119","bOTU_5557","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","bOTU_5558","d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","o__Burkholderiales","o__Burkholderiales","o__Burkholderiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"121","bOTU_5559","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0
"122","bOTU_5560","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","bOTU_5561","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","bOTU_5562","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Sh765B-AG-111","f__Sh765B-AG-111","g__Sh765B-AG-111","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
"125","bOTU_5563","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Sh765B-AG-111","f__Sh765B-AG-111","g__Sh765B-AG-111","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
"126","bOTU_5564","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","bOTU_5565","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Sh765B-AG-111","f__Sh765B-AG-111","g__Sh765B-AG-111","s__",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","bOTU_5566","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__Sh765B-AG-111","f__Sh765B-AG-111","g__Sh765B-AG-111","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
"129","bOTU_5567","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF3","f__GIF3","g__GIF3","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"130","bOTU_5568","d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45","s__",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","bOTU_5569","d__Bacteria","p__Chloroflexi","c__Chloroflexia","o__Thermomicrobiales","f__JG30-KF-CM45","g__JG30-KF-CM45","s__",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","bOTU_5570","d__Bacteria","p__Chloroflexi","c__JG30-KF-CM66","o__JG30-KF-CM66","f__JG30-KF-CM66","g__JG30-KF-CM66","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","bOTU_5571","d__Bacteria","p__Chloroflexi","c__JG30-KF-CM66","o__JG30-KF-CM66","f__JG30-KF-CM66","g__JG30-KF-CM66","s__",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","bOTU_5572","d__Bacteria","p__Chloroflexi","c__JG30-KF-CM66","o__JG30-KF-CM66","f__JG30-KF-CM66","g__JG30-KF-CM66","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","bOTU_5573","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
"136","bOTU_5574","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
"137","bOTU_5575","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","bOTU_5576","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","bOTU_5577","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","bOTU_5578","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","bOTU_5579","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","bOTU_5580","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
"143","bOTU_5581","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","bOTU_5582","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"145","bOTU_5583","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","bOTU_5584","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","bOTU_5585","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"148","bOTU_5586","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF9","f__GIF9","g__GIF9","s__",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","bOTU_5587","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__GIF9","f__GIF9","g__GIF9","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
"150","bOTU_5588","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__SAR202_clade","f__SAR202_clade","g__SAR202_clade","s__",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"151","bOTU_5589","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","o__SAR202_clade","f__SAR202_clade","g__SAR202_clade","s__",0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","bOTU_5590","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"153","bOTU_5591","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"154","bOTU_5592","d__Bacteria","p__Chloroflexi","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia","c__Dehalococcoidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
